Filename,Inode,File Type,Parent Path,Birth Time,Access Time,Modify Time,Change Time
Screenshot 2023-04-01 141915.png,1970324837032750,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.706642600 -0500,2023-04-01 14:19:15.847786700 -0400,2023-12-01 12:49:21.694504900 -0500
Screenshot 2023-04-01 142005.png,2251799813743430,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.716770700 -0500,2023-04-01 14:20:05.653627200 -0400,2023-12-01 12:49:21.705641700 -0500
Screenshot 2023-04-01 142015.png,1407374883817894,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.723759000 -0500,2023-04-01 14:20:15.003683400 -0400,2023-12-01 12:49:21.715788500 -0500
Screenshot 2023-04-03 103645.png,1125899906913177,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.735927800 -0500,2023-04-03 10:36:45.000000000 -0400,2023-12-01 12:49:21.723759000 -0500
Screenshot 2023-04-03 103906.png,3659174697399708,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.832718600 -0500,2023-04-03 10:39:06.622288900 -0400,2023-12-01 12:49:21.731757900 -0500
Screenshot 2023-04-03 104027.png,6473924464397818,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.831702400 -0500,2023-04-03 10:40:27.000000000 -0400,2023-12-01 12:49:21.739927600 -0500
Screenshot 2023-04-03 104118.png,6473924464597024,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.829697400 -0500,2023-04-03 10:41:18.655791700 -0400,2023-12-01 12:49:21.748430700 -0500
Screenshot 2023-04-03 104203.png,1688849860526529,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.828697400 -0500,2023-04-03 10:42:03.572126800 -0400,2023-12-01 12:49:21.757579100 -0500
Screenshot 2023-04-03 104211.png,844424930396542,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.826695900 -0500,2023-04-03 10:42:11.326307100 -0400,2023-12-01 12:49:21.766570200 -0500
Screenshot 2023-04-03 104216.png,1970324837239321,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.826695900 -0500,2023-04-03 10:42:16.242054600 -0400,2023-12-01 12:49:21.774714300 -0500
Screenshot 2023-04-03 104221.png,3377699720793077,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.825695300 -0500,2023-04-03 10:42:21.482243700 -0400,2023-12-01 12:49:21.782701900 -0500
Screenshot 2023-04-03 104227.png,844424930399129,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.824696000 -0500,2023-04-03 10:42:27.604292900 -0400,2023-12-01 12:49:21.791743000 -0500
Screenshot 2023-04-03 104233.png,844424930399141,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.824696000 -0500,2023-04-03 10:42:33.220518700 -0400,2023-12-01 12:49:21.800701200 -0500
Screenshot 2023-04-03 104240.png,844424930399151,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.822695200 -0500,2023-04-03 10:42:40.284177200 -0400,2023-12-01 12:49:21.809701800 -0500
Screenshot 2023-04-03 104246.png,1970324837243287,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.827695900 -0500,2023-04-03 10:42:46.010637300 -0400,2023-12-01 12:49:21.818754100 -0500
Screenshot 2023-04-03 104257.png,3096224744093120,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.841004800 -0500,2023-04-03 10:42:57.415179400 -0400,2023-12-01 12:49:21.828697400 -0500
Screenshot 2023-04-03 104303.png,1970324837260390,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.846008600 -0500,2023-04-03 10:43:03.000000000 -0400,2023-12-01 12:49:21.837710100 -0500
Screenshot 2023-04-03 104325.png,2251799814038578,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.853541700 -0500,2023-04-03 10:43:25.554489800 -0400,2023-12-01 12:49:21.845009700 -0500
Screenshot 2023-04-03 104333.png,10414574138682194,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.871698300 -0500,2023-04-03 10:43:33.000000000 -0400,2023-12-01 12:49:21.853541700 -0500
Screenshot 2023-04-03 104412.png,3377699720918872,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.870710600 -0500,2023-04-03 10:44:12.827239400 -0400,2023-12-01 12:49:21.862697800 -0500
Screenshot 2023-04-03 104423.png,5910974511315462,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.888921800 -0500,2023-04-03 10:44:24.000000000 -0400,2023-12-01 12:49:21.871698300 -0500
Screenshot 2023-04-03 104432.png,2533274790787765,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.887923700 -0500,2023-04-03 10:44:32.428259400 -0400,2023-12-01 12:49:21.879922800 -0500
Screenshot 2023-04-03 104439.png,1688849860656730,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.906160800 -0500,2023-04-03 10:44:39.481493700 -0400,2023-12-01 12:49:21.887923700 -0500
Screenshot 2023-04-03 104457.png,9288674231848008,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.906160800 -0500,2023-04-03 10:44:57.460686500 -0400,2023-12-01 12:49:21.899157400 -0500
Screenshot 2023-04-03 104505.png,1688849860663407,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.925290300 -0500,2023-04-03 10:45:05.000000000 -0400,2023-12-01 12:49:21.913285500 -0500
Screenshot 2023-04-03 104511.png,1407374883952768,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.932431600 -0500,2023-04-03 10:45:11.771751400 -0400,2023-12-01 12:49:21.921385900 -0500
Screenshot 2023-04-03 104520.png,1407374883952775,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.942442500 -0500,2023-04-03 10:45:20.434947600 -0400,2023-12-01 12:49:21.930470600 -0500
Screenshot 2023-04-03 104538.png,1407374883952782,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.949175300 -0500,2023-04-03 10:45:38.522299600 -0400,2023-12-01 12:49:21.938438900 -0500
Screenshot 2023-04-03 104551.png,1407374883952799,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.959176800 -0500,2023-04-03 10:45:51.119889500 -0400,2023-12-01 12:49:21.947680500 -0500
Screenshot 2023-04-03 104610.png,1407374883952807,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.965396400 -0500,2023-04-03 10:46:10.118854900 -0400,2023-12-01 12:49:21.956174900 -0500
Screenshot 2023-04-03 104622.png,1407374883952814,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.982599300 -0500,2023-04-03 10:46:22.592688400 -0400,2023-12-01 12:49:21.965396400 -0500
Screenshot 2023-04-03 104630.png,1407374883952823,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:21.982599300 -0500,2023-04-03 10:46:30.142382600 -0400,2023-12-01 12:49:21.973396600 -0500
Screenshot 2023-04-03 104641.png,1125899907242189,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.756035900 -0500,2023-04-03 10:46:41.000000000 -0400,2023-12-01 12:49:21.983595500 -0500
Screenshot 2023-04-03 110044.png,2533274790610470,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.755000600 -0500,2023-04-03 11:00:44.539656400 -0400,2023-12-01 12:49:21.991601300 -0500
Screenshot 2023-04-03 143711.png,4222124650896750,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.754035800 -0500,2023-04-03 14:37:11.000000000 -0400,2023-12-01 12:49:22.000666300 -0500
Screenshot 2023-04-03 144500.png,562949953661004,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.752997400 -0500,2023-04-03 14:45:00.614274900 -0400,2023-12-01 12:49:22.009598800 -0500
Screenshot 2023-04-03 144511.png,562949953661021,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.752997400 -0500,2023-04-03 14:45:11.000000000 -0400,2023-12-01 12:49:22.019821800 -0500
Screenshot 2023-04-03 170056.png,1125899906994391,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.752997400 -0500,2023-04-03 17:00:56.610863500 -0400,2023-12-01 12:49:22.027855700 -0500
Screenshot 2023-04-03 174113.png,1407374883944510,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.751998000 -0500,2023-04-03 17:41:13.333707200 -0400,2023-12-01 12:49:22.036140700 -0500
Screenshot 2023-04-03 174159.png,1688849860655268,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.751998000 -0500,2023-04-03 17:41:59.010756200 -0400,2023-12-01 12:49:22.044200100 -0500
Screenshot 2023-04-03 193056.png,844424930531748,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.750996900 -0500,2023-04-03 19:30:56.332075700 -0400,2023-12-01 12:49:22.054092900 -0500
Screenshot 2023-04-04 152121.png,1688849860649138,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.750996900 -0500,2023-04-04 15:21:22.000000000 -0400,2023-12-01 12:49:22.062101200 -0500
Screenshot 2023-04-04 161458.png,562949953851221,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.750996900 -0500,2023-04-04 16:14:58.695304100 -0400,2023-12-01 12:49:22.070460900 -0500
Screenshot 2023-04-04 164535.png,562949953851415,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.750000800 -0500,2023-04-04 16:45:35.000000000 -0400,2023-12-01 12:49:22.078464200 -0500
Screenshot 2023-04-04 173654.png,1125899907273839,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.750000800 -0500,2023-04-04 17:36:54.370232400 -0400,2023-12-01 12:49:22.089674300 -0500
Screenshot 2023-04-04 181026.png,1407374883952735,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.748992100 -0500,2023-04-04 18:10:26.000000000 -0400,2023-12-01 12:49:22.097672100 -0500
Screenshot 2023-04-04 181120.png,1688849860693272,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.748992100 -0500,2023-04-04 18:11:20.270417000 -0400,2023-12-01 12:49:22.107674500 -0500
Screenshot 2023-04-05 124301.png,1970324837366731,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.748992100 -0500,2023-04-05 12:43:01.552375700 -0400,2023-12-01 12:49:22.116671600 -0500
Screenshot 2023-04-05 124313.png,2251799814078311,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.748992100 -0500,2023-04-05 12:43:13.293627700 -0400,2023-12-01 12:49:22.125965300 -0500
Screenshot 2023-04-05 125840.png,844424930564679,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.748487400 -0500,2023-04-05 12:58:40.000000000 -0400,2023-12-01 12:49:22.134939100 -0500
Screenshot 2023-04-05 133238.png,562949953868874,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.748487400 -0500,2023-04-05 13:32:38.472686600 -0400,2023-12-01 12:49:22.142187400 -0500
Screenshot 2023-04-06 160553.png,8725724278078566,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.747486500 -0500,2023-04-06 16:05:53.000000000 -0400,2023-12-01 12:49:22.150705700 -0500
Screenshot 2023-04-06 160611.png,12103423998609641,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.747486500 -0500,2023-04-06 16:06:11.088617000 -0400,2023-12-01 12:49:22.159008200 -0500
Screenshot 2023-04-06 163918.png,2814749767536531,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.746489500 -0500,2023-04-06 16:39:18.000000000 -0400,2023-12-01 12:49:22.167918500 -0500
Screenshot 2023-04-06 174201.png,562949953669346,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.745485900 -0500,2023-04-06 17:42:01.221060900 -0400,2023-12-01 12:49:22.177189100 -0500
Screenshot 2023-04-06 174243.png,844424930380188,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.745485900 -0500,2023-04-06 17:42:43.038119000 -0400,2023-12-01 12:49:22.186192000 -0500
Screenshot 2023-04-08 123700.png,1688849860267224,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.744489100 -0500,2023-04-08 12:37:00.000000000 -0400,2023-12-01 12:49:22.194394500 -0500
Screenshot 2023-04-08 165942.png,6192449487679562,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.744489100 -0500,2023-04-08 16:59:42.545177100 -0400,2023-12-01 12:49:22.202498900 -0500
Screenshot 2023-04-08 170240.png,3940649674203608,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.744489100 -0500,2023-04-08 17:02:40.703676500 -0400,2023-12-01 12:49:22.211399600 -0500
Screenshot 2023-04-08 172354.png,281474977166945,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.743533800 -0500,2023-04-08 17:23:54.145109600 -0400,2023-12-01 12:49:22.219396600 -0500
Screenshot 2023-04-08 202109.png,1407374883605214,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.743533800 -0500,2023-04-08 20:21:10.000000000 -0400,2023-12-01 12:49:22.227620600 -0500
Screenshot 2023-04-08 202141.png,844424930574361,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.743533800 -0500,2023-04-08 20:21:41.524077900 -0400,2023-12-01 12:49:22.236715900 -0500
Screenshot 2023-04-08 202147.png,844424930574366,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.742485900 -0500,2023-04-08 20:21:47.907145700 -0400,2023-12-01 12:49:22.244824400 -0500
Screenshot 2023-04-08 202150.png,1125899907285035,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.742485900 -0500,2023-04-08 20:21:50.475616000 -0400,2023-12-01 12:49:22.252388200 -0500
Screenshot 2023-04-08 202153.png,1125899907285043,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.742485900 -0500,2023-04-08 20:21:54.000000000 -0400,2023-12-01 12:49:22.260387600 -0500
Screenshot 2023-04-08 202157.png,844424930574497,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.742485900 -0500,2023-04-08 20:21:57.184791500 -0400,2023-12-01 12:49:22.271493400 -0500
Screenshot 2023-04-08 202200.png,844424930574533,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.742485900 -0500,2023-04-08 20:22:00.831553300 -0400,2023-12-01 12:49:22.278492100 -0500
Screenshot 2023-04-09 132833.png,11258999068684053,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.741490600 -0500,2023-04-09 13:28:33.098693500 -0400,2023-12-01 12:49:22.287689100 -0500
Screenshot 2023-04-10 070013.png,1688849860720729,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.741490600 -0500,2023-04-10 07:00:13.000000000 -0400,2023-12-01 12:49:22.295659000 -0500
Screenshot 2023-04-10 152921.png,1125899907103951,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.741490600 -0500,2023-04-10 15:29:21.000000000 -0400,2023-12-01 12:49:22.304892300 -0500
Screenshot 2023-04-10 154718.png,4503599627608280,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.741490600 -0500,2023-04-10 15:47:18.499970800 -0400,2023-12-01 12:49:22.312890100 -0500
Screenshot 2023-04-10 154826.png,844424930474194,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.741490600 -0500,2023-04-10 15:48:26.323125600 -0400,2023-12-01 12:49:22.321120200 -0500
Screenshot 2023-04-10 155124.png,2251799814027522,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.741490600 -0500,2023-04-10 15:51:25.000000000 -0400,2023-12-01 12:49:22.329110600 -0500
Screenshot 2023-04-10 155725.png,844424930474484,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.740486300 -0500,2023-04-10 15:57:25.660959700 -0400,2023-12-01 12:49:22.337360300 -0500
Screenshot 2023-04-10 155727.png,4222124651002493,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.740486300 -0500,2023-04-10 15:57:27.846960600 -0400,2023-12-01 12:49:22.345361800 -0500
Screenshot 2023-04-10 155740.png,1125899907185714,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.740486300 -0500,2023-04-10 15:57:40.036924200 -0400,2023-12-01 12:49:22.354097100 -0500
Screenshot 2023-04-10 162940.png,2814749767148090,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.739488800 -0500,2023-04-10 16:29:40.679934700 -0400,2023-12-01 12:49:22.362228200 -0500
Screenshot 2023-04-10 163457.png,9288674231689451,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.739488800 -0500,2023-04-10 16:34:57.647640600 -0400,2023-12-01 12:49:22.370502700 -0500
Screenshot 2023-04-10 165112.png,5066549581006473,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.738491400 -0500,2023-04-10 16:51:12.150721200 -0400,2023-12-01 12:49:22.379501200 -0500
Screenshot 2023-04-11 192318.png,1688849860512144,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.738491400 -0500,2023-04-11 19:23:18.000000000 -0400,2023-12-01 12:49:22.387751400 -0500
Screenshot 2023-04-11 192335.png,844424930579705,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.738491400 -0500,2023-04-11 19:23:35.420443500 -0400,2023-12-01 12:49:22.396750600 -0500
Screenshot 2023-04-11 192340.png,844424930585304,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.738491400 -0500,2023-04-11 19:23:40.000000000 -0400,2023-12-01 12:49:22.405002600 -0500
Screenshot 2023-04-11 192444.png,1970324837508403,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.738491400 -0500,2023-04-11 19:24:44.110233800 -0400,2023-12-01 12:49:22.412995900 -0500
Screenshot 2023-04-11 192456.png,1688849860797821,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.738491400 -0500,2023-04-11 19:24:56.000024200 -0400,2023-12-01 12:49:22.422335100 -0500
Screenshot 2023-04-11 192544.png,1688849860797863,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.737490000 -0500,2023-04-11 19:25:44.210612000 -0400,2023-12-01 12:49:22.430332300 -0500
Screenshot 2023-04-11 192555.png,1688849860797946,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.737490000 -0500,2023-04-11 19:25:55.610723200 -0400,2023-12-01 12:49:22.438344900 -0500
Screenshot 2023-04-11 192606.png,1688849860797977,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.737490000 -0500,2023-04-11 19:26:06.000000000 -0400,2023-12-01 12:49:22.446345900 -0500
Screenshot 2023-04-11 201130.png,2251799813926186,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.737490000 -0500,2023-04-11 20:11:30.000000000 -0400,2023-12-01 12:49:22.453905500 -0500
Screenshot 2023-04-11 204016.png,14355223812484774,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.737490000 -0500,2023-04-11 20:40:16.680113100 -0400,2023-12-01 12:49:22.463077000 -0500
Screenshot 2023-04-11 204501.png,1688849860505631,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.736489100 -0500,2023-04-11 20:45:01.178309100 -0400,2023-12-01 12:49:22.471078100 -0500
Screenshot 2023-04-11 204612.png,3659174697480236,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.736489100 -0500,2023-04-11 20:46:12.300188400 -0400,2023-12-01 12:49:22.481334900 -0500
Screenshot 2023-04-11 204636.png,1970324837216308,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.736489100 -0500,2023-04-11 20:46:36.424525500 -0400,2023-12-01 12:49:22.489334600 -0500
Screenshot 2023-04-11 230830.png,844424930374089,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.736489100 -0500,2023-04-11 23:08:30.023654300 -0400,2023-12-01 12:49:22.497525500 -0500
Screenshot 2023-04-12 113215.png,20266198323229362,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.735491200 -0500,2023-04-12 11:32:15.000000000 -0400,2023-12-01 12:49:22.506526100 -0500
Screenshot 2023-04-12 113253.png,1688849860337438,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.734485800 -0500,2023-04-12 11:32:53.371132100 -0400,2023-12-01 12:49:22.515710700 -0500
Screenshot 2023-04-12 113321.png,1688849860346536,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:22.734485800 -0500,2023-04-12 11:33:21.261347400 -0400,2023-12-01 12:49:22.523710000 -0500
